总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
众泰T600 2014款 1.5T 手动尊贵型,众泰T600,2014款,7.64,10.70,2014-08,3.6万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,众泰汽车,中型SUV,1.5T 162马力 L4,5档手动变速箱(MT),5门5座SUV,4631/1893/1694,2807,344,1541,1.5,涡轮增压,L4,162,215,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/65 R17,235/65 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,无,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0
比亚迪S6 2013款 劲悦版 2.4L 自动尊享型 5座,比亚迪S6,2013款,5.50,13.40,2013-01,7.64万公里,成都,国四,自动,3500元（车价x4%，最低3500元） ,比亚迪,中型SUV,2.4L 160马力 L4,4档手自一体变速箱(AT),5门5座SUV,4810/1855/1725,2720,1084-2,1700,2.4,自然吸气,L4,160,215,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
起亚赛拉图 2007款 1.6L MT GL,起亚赛拉图,2007款,2.98,10.20,2009-11,6.2万公里,成都,国四,手动,3000元（车价x4%，最低3000元） ,东风悦达起亚,紧凑型车,1.6L 112马力 L4,5档手动变速箱(MT),4门5座三厢车,4500/1735/1470,2610,-,1235,1.6,自然吸气,L4,112,145,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,盘式,盘式,-,195/60 R15,195/60 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0
奇瑞瑞虎 2012款 精英版 改款 1.6L 手动豪华型DVVT,奇瑞瑞虎,2012款,4.98,10.60,2013-08,4.52万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,奇瑞汽车,小型SUV,1.6L 126马力 L4,5档手动变速箱(MT),5门5座SUV,4390/1765/1705,2510,-,1343,1.6,自然吸气,L4,126,160,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双连杆拖曳臂式独立悬架,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
大众速腾 2014款 改款 1.4TSI 自动豪华型,大众速腾,2014款,11.60,18.20,2014-05,4.9万公里,成都,国四,自动,4640元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.4T 131马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4644/1778/1482,2651,510,1380,1.4,涡轮增压,L4,131,220,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
现代瑞纳 2010款 三厢 1.4L 手动舒适型GS,现代瑞纳,2010款,3.80,8.60,2012-07,5.79万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,北京现代,小型车,1.4L 107马力 L4,5档手动变速箱(MT),4门5座三厢车,4340/1700/1460,2570,454,1030,1.4,自然吸气,L4,107,135,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,175/70 R14,175/70 R14,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0
大众朗逸 2008款 1.6L 手动品轩版,大众朗逸,2008款,5.20,14.50,2010-01,10.3万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.6L 105马力 L4,5档手动变速箱(MT),4门5座三厢车,4608/1743/1465,2610,472,1245,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,无,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
起亚K4 2014款 1.8L 自动GLS,起亚K4,2014款,10.60,16.20,2015-03,6.09万公里,成都,国四,自动,4240元（车价x4%，最低3500元） ,东风悦达起亚,中型车,1.8L 143马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4720/1815/1465,2770,525,1395,1.8,自然吸气,L4,143,176,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,标配,标配,标配,无,标配,标配,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
大众宝来 2013款 1.6L 手动舒适型,大众宝来,2013款,6.98,12.60,2013-03,8.18万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 105马力 L4,5档手动变速箱(MT),4门5座三厢车,4523/1775/1467,2610,450,1265,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,标配,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0
标致408 2014款 1.8L 手动领先版,标致408,2014款,8.48,14.10,2015-07,4.7万公里,成都,国五,手动,3500元（车价x4%，最低3500元） ,东风标致,紧凑型车,1.8L 139马力 L4,5档手动变速箱(MT),4门5座三厢车,4750/1820/1488,2730,455,1315,1.8,自然吸气,L4,139,172,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,215/55 R16,215/55 R16,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0
雪佛兰创酷 2014款 1.4T 手动两驱舒适型,雪佛兰创酷,2014款,7.40,11.90,2015-08,2.17万公里,成都,国五,手动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,小型SUV,1.4T 140马力 L4,6档手动变速箱(MT),5门5座SUV,4248/1776/1647,2555,356-13,1380,1.4,涡轮增压,L4,140,200,汽油,92号,多点电喷,国五,-,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,盘式,-,215/55 R18,215/55 R18,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,标配,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
长安逸动 2012款 1.6L 手动豪华型 国IV,长安逸动,2012款,4.55,8.70,2013-08,7.4万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,长安汽车,紧凑型车,1.6L 125马力 L4,5档手动变速箱(MT),4门5座三厢车,4620/1820/1490,2660,510,1323,1.6,自然吸气,L4,125,160,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,加装,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0
雪佛兰科鲁兹 2012款 1.6L SL MT,雪佛兰科鲁兹,2012款,5.48,11.80,2012-08,6.3万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.6L 117马力 L4,5档手动变速箱(MT),4门5座三厢车,4598/1797/1477,2685,400,1360,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,205/65 R15,205/65 R15,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0
哈弗H6 2012款 1.5T 手动两驱精英型,哈弗H6,2012款,7.00,12.10,2013-06,5.18万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,紧凑型SUV,1.5T 150马力 L4,6档手动变速箱(MT),5门5座SUV,4640/1825/1690,2680,808-20,1541,1.5,涡轮增压,L4,150,210,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,无,无,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
斯柯达晶锐 2012款 1.4L 手动晶致版,斯柯达晶锐,2012款,4.19,8.60,2013-12,8.1万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,上汽斯柯达,小型车,1.4L 86马力 L4,5档手动变速箱(MT),5门5座两厢车,4003/1642/1500,2465,300-11,1100,1.4,自然吸气,L4,86,132,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架+横向稳定杆,扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R14,185/60 R14,正常/正常,无/无,无/无,无,无,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,加装,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
丰田YARiS L 致炫 2014款 1.3E 手动魅动版,丰田YARiS,L,5.18,8.10,2015-01,3.7万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,广汽丰田,小型车,1.3L 99马力 L4,5档手动变速箱(MT),5门5座两厢车,4115/1700/1485,2550,326,-,1.3,自然吸气,L4,99,123,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,175/65 R14,175/65 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,0
标致207 2011款 两厢 1.4L 手动驭乐版,标致207,2011款,4.38,7.80,2014-01,3万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,东风标致,小型车,1.4L 76马力 L4,5档手动变速箱(MT),5门5座两厢车,3900/1680/1468,2450,245-11,1051,1.4,自然吸气,L4,76,120,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架，螺旋弹簧,纵向摆臂独立悬架带横向稳定杆,通风盘式,鼓式,-,185/65 R14,185/65 R14,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
别克昂科拉 2013款 1.4T 手动两驱进取型,别克昂科拉,2013款,7.28,16.30,2013-07,5.55万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用别克,小型SUV,1.4T 140马力 L4,6档手动变速箱(MT),5门5座SUV,4278/1774/1646,2555,356-13,1395,1.4,涡轮增压,L4,140,200,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,盘式,-,215/55 R18,215/55 R18,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,加装,加装,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
标致207 2011款 三厢 1.4L 手动驭乐版,标致207,2011款,3.50,8.10,2012-09,4.86万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,东风标致,小型车,1.4L 76马力 L4,5档手动变速箱(MT),4门5座三厢车,4260/1680/1468,2450,384,1091,1.4,自然吸气,L4,76,120,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架，螺旋弹簧,纵向摆臂独立悬架带横向稳定杆,通风盘式,鼓式,-,185/65 R14,185/65 R14,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,加装,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0
中华H230 2012款 1.5L 手动舒适型,中华H230,2012款,3.80,6.10,2015-02,3.4万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,华晨中华,小型车,1.5L 105马力 L4,5档手动变速箱(MT),4门5座三厢车,4390/1703/1482,2570,470,1207,1.5,自然吸气,L4,105,143,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R15,185/60 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0
开瑞K50 2016款 K50S 1.5L 手动舒适型,开瑞K50,2016款,4.45,6.60,2016-03,1.4万公里,资阳,国四,手动,3500元（车价x4%，最低3500元） ,开瑞汽车,MPV,1.5L 109马力 L4,5档手动变速箱(MT),5门7座MPV,4450/1760/1790,2755,-,1270,1.5,自然吸气,L4,109,140,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,无/无,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,现代ix35,2013款,11.00,21.40,2013-09,5.97万公里,成都,国四,自动,4400元（车价x4%，最低3500元） ,北京现代,紧凑型SUV,2.0L 165马力 L4,6档手自一体变速箱(AT),5门5座SUV,4420/1820/1690,2640,465-14,1423,2.0,自然吸气,L4,165,199,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,标配,加装,标配,加装,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1
大众途观 2010款 1.8TSI 自动四驱菁英版,大众途观,2010款,13.20,29.00,2011-10,10.5万公里,成都,国四,自动,5280元（车价x4%，最低3500元） ,上汽大众,紧凑型SUV,1.8T 160马力 L4,6档手自一体变速箱(AT),5门5座SUV,4525/1809/1685,2684,400-15,1680,1.8,涡轮增压,L4,160,250,汽油,95号,直喷,国四,全时四驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/55 R17,235/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,0
海马S5 2015款 1.5T CVT豪华型运动版,海马S5,2015款,9.28,11.80,2015-01,1.3万公里,成都,国五,自动,3712元（车价x4%，最低3500元） ,海马郑州,紧凑型SUV,1.5T 163马力 L4,无级变速档无级变速箱(CVT),5门5座SUV,4358/1823/1630,2630,-,1435,1.5,涡轮增压,L4,163,223,汽油,92号,多点电喷,国五,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
传祺GS5 Super 2015款 2.0L 自动两驱豪华导航版,传祺GS5,Super,11.68,17.20,2015-04,2.1万公里,成都,国四,自动,4672元（车价x4%，最低3500元） ,广汽乘用车,紧凑型SUV,2.0L 147马力 L4,5档手自一体变速箱(AT),5门5座SUV,4750/1854/1690,2710,480-13,-,2.0,自然吸气,L4,147,187,汽油,92号,多点电喷,国四,-,机械液压助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/55 R18,225/55 R18,正常/正常,正常/无,无/无,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
现代朗动 2012款 1.6L 手动领先型,现代朗动,2012款,7.60,12.60,2014-02,5.8万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,北京现代,紧凑型车,1.6L 128马力 L4,6档手动变速箱(MT),4门5座三厢车,4570/1775/1445,2700,473,1233,1.6,自然吸气,L4,128,156,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
东风小康东风风光370 2016款 1.5L 手动尊享型7座,东风小康东风风光370,2016款,5.98,7.00,2015-12,2.6万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,东风小康,MPV,1.5L 116马力 L4,5档手动变速箱(MT),5门7座MPV,4565/1725/1810,2725,-,1325,1.5,自然吸气,L4,116,-,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆非独立悬架,通风盘式,盘式,-,195/60 R15,195/60 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
雪铁龙世嘉 2013款 三厢 1.6L 自动品尚型,雪铁龙世嘉,2013款,6.80,12.80,2014-07,9.39万公里,成都,国四,自动,3500元（车价x4%，最低3500元） ,东风雪铁龙,紧凑型车,1.6L 117马力 L4,4档手自一体变速箱(AT),4门5座三厢车,4588/1773/1486,2610,481,1350,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3
雪铁龙C5 2010款 2.0L 手动舒适型,雪铁龙C5,2010款,6.60,19.20,2011-01,10.3万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,东风雪铁龙,中型车,2.0L 147马力 L4,5档手动变速箱(MT),4门5座三厢车,4805/1860/1458,2815,439,1510,2.0,自然吸气,L4,147,200,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/60 R16,225/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0
现代ix35 2012款 2.0L 自动两驱精英版GLS,现代ix35,2012款,9.50,21.30,2012-04,8.4万公里,成都,国四,自动,3800元（车价x4%，最低3500元） ,北京现代,紧凑型SUV,2.0L 165马力 L4,6档手自一体变速箱(AT),5门5座SUV,4420/1820/1690,2640,465-14,1423,2.0,自然吸气,L4,165,199,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,标配,加装,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1
福特福克斯 2015款 三厢 1.6L 自动舒适型,福特福克斯,2015款,9.80,13.50,2015-10,5.51万公里,成都,国五,自动,3920元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,6档双离合变速箱(DCT),4门5座三厢车,4534/1823/1483,2648,530,1336,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国五,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0
